"id","ticker","date","closing_price","dividend","yield"
"1271","00695B.TWO","2025-04-23","35.45","0.2630","0.0074"
"1272","00695B.TWO","2025-07-16",NULL,"0.2630",NULL
"1273","00696B.TWO","2018-01-30","30.65","0.3190","0.0104"
"1274","00696B.TWO","2018-05-03","30.75","0.0540","0.0018"
"1275","00696B.TWO","2018-07-26","32.29","0.2620","0.0081"
"1276","00696B.TWO","2018-10-30","31.62","0.1100","0.0035"
"1277","00696B.TWO","2019-01-24","33.32","0.4940","0.0148"
"1278","00696B.TWO","2019-05-02","34.56","0.2940","0.0085"
"1279","00696B.TWO","2019-07-18","37.23","0.2900","0.0078"
"1280","00696B.TWO","2019-10-22","38.58","0.3190","0.0083"
"1281","00696B.TWO","2020-01-30","40.00","0.1780","0.0044"
"1282","00696B.TWO","2020-04-22","47.27","0.5680","0.0120"
"1283","00696B.TWO","2020-07-21","45.24","0.1800","0.0040"
"1284","00696B.TWO","2020-10-21","41.78","0.2530","0.0061"
"1285","00696B.TWO","2021-01-19","39.30","0.2930","0.0075"
"1286","00696B.TWO","2021-04-20","36.29","0.2720","0.0075"
"1287","00696B.TWO","2021-07-16","38.58","0.2480","0.0064"
"1288","00696B.TWO","2021-10-19","38.14","0.2070","0.0054"
"1289","00696B.TWO","2022-01-18","36.64","0.2280","0.0062"
"1290","00696B.TWO","2022-04-20","33.05","0.2530","0.0077"
"1291","00696B.TWO","2022-07-18","33.13","0.2450","0.0074"
"1292","00696B.TWO","2022-10-19","30.05","0.2520","0.0084"
"1293","00696B.TWO","2023-01-31","30.94","0.2530","0.0082"
"1294","00696B.TWO","2023-04-21","31.30","0.2390","0.0076"
"1295","00696B.TWO","2023-07-18","30.82","0.2310","0.0075"
"1296","00696B.TWO","2023-10-19","26.85","0.2400","0.0089"
"1297","00696B.TWO","2024-01-17","29.94","0.2140","0.0071"
"1298","00696B.TWO","2024-04-18","29.17","0.2200","0.0075"
"1299","00696B.TWO","2024-07-16","30.95","0.3130","0.0101"
"1300","00696B.TWO","2024-10-17","31.39","0.2740","0.0087"
"1301","00696B.TWO","2025-01-17","29.75","0.2670","0.0090"
"1302","00696B.TWO","2025-04-23","29.91","0.3220","0.0108"
"1303","00696B.TWO","2025-07-16",NULL,"0.2780",NULL
"1304","00697B.TWO","2018-05-23","31.35","0.2500","0.0080"
"1305","00697B.TWO","2019-03-22","34.58","0.6450","0.0187"
"1306","00697B.TWO","2019-06-24","36.43","0.2700","0.0074"
"1307","00697B.TWO","2019-09-23","37.21","0.1700","0.0046"
"1308","00697B.TWO","2019-12-20","35.96","0.1900","0.0053"
"1309","00697B.TWO","2020-03-20","38.24","0.1400","0.0037"
"1310","00697B.TWO","2020-06-16","38.80","0.0800","0.0021"
"1311","00697B.TWO","2020-09-16","38.58","0.1000","0.0026"
"1312","00697B.TWO","2020-12-16","36.61","0.1000","0.0027"
"1313","00697B.TWO","2021-03-17","35.01","0.1400","0.0040"
"1314","00697B.TWO","2021-06-17","34.48","0.1500","0.0044"
"1315","00697B.TWO","2021-09-17","35.12","0.1400","0.0040"
"1316","00697B.TWO","2021-12-16","34.89","0.1500","0.0043"
"1317","00697B.TWO","2022-03-16","34.03","0.1800","0.0053"
"1318","00697B.TWO","2022-06-17","32.53","0.2400","0.0074"
"1319","00697B.TWO","2022-09-20","33.86","0.2700","0.0080"
"1320","00697B.TWO","2022-12-16","33.50","0.3200","0.0096"
"1321","00697B.TWO","2023-03-16","33.46","0.3200","0.0096"
"1322","00697B.TWO","2023-06-16","33.18","0.3300","0.0099"
"1323","00697B.TWO","2023-09-18","33.28","0.3400","0.0102"
"1324","00697B.TWO","2023-12-18","34.01","0.3300","0.0097"
"1325","00697B.TWO","2024-03-18","34.02","0.2800","0.0082"
"1326","00697B.TWO","2024-06-20","34.97","0.2800","0.0080"
"1327","00697B.TWO","2024-09-18","36.48","0.2200","0.0060"
"1328","00697B.TWO","2024-12-17","35.45","0.3000","0.0085"
"1329","00697B.TWO","2025-03-21","36.87","0.2800","0.0076"
"1330","00697B.TWO","2025-06-20",NULL,"0.3000",NULL
"1331","00701.TW","2018-07-26","14.21","0.1700","0.0120"
"1332","00701.TW","2019-01-17","13.97","0.4700","0.0336"
"1333","00701.TW","2020-01-30","15.86","1.6600","0.1047"
"1334","00701.TW","2021-01-19","15.83","0.7300","0.0461"
"1335","00701.TW","2021-08-17","18.38","0.2500","0.0136"
"1336","00701.TW","2022-01-18","21.30","1.6500","0.0775"
"1337","00701.TW","2022-08-16","20.26","0.2500","0.0123"
"1338","00701.TW","2023-01-30","18.47","0.6600","0.0357"
"1339","00701.TW","2023-08-16","21.90","0.2000","0.0091"
"1340","00701.TW","2024-01-17","21.35","0.7900","0.0370"
"1341","00701.TW","2024-08-16","25.32","0.3000","0.0118"
"1342","00701.TW","2025-01-17","25.42","2.0500","0.0806"
"1343","00701.TW","2025-08-18",NULL,"1.8000",NULL
"1344","00702.TW","2018-01-25","16.17","0.2500","0.0155"
"1345","00702.TW","2018-07-26","16.40","0.3000","0.0183"
"1346","00702.TW","2019-01-17","16.17","0.2800","0.0173"
"1347","00702.TW","2019-07-17","17.60","0.4500","0.0256"
"1348","00702.TW","2020-01-30","17.59","0.2300","0.0131"
"1349","00702.TW","2020-07-20","13.91","0.2100","0.0151"
"1350","00702.TW","2021-01-19","15.38","0.1800","0.0117"
"1351","00702.TW","2021-07-16","17.44","0.2800","0.0161"
"1352","00702.TW","2022-01-18","18.30","0.2700","0.0148"
"1353","00702.TW","2023-01-30","19.40","0.2900","0.0149"
"1354","00702.TW","2023-07-18","18.73","0.3000","0.0160"
"1355","00702.TW","2024-01-17","19.68","0.3000","0.0152"
"1356","00702.TW","2024-07-16","22.14","0.6600","0.0298"
"1357","00702.TW","2025-01-17","23.91","0.7000","0.0293"
"1358","00702.TW","2025-07-16",NULL,"0.6200",NULL
"1359","00710B.TW","2017-10-26","13.79","0.1030","0.0075"
"1360","00710B.TW","2018-01-24","13.38","0.0420","0.0031"
"1361","00710B.TW","2018-03-22","13.24","0.0810","0.0061"
"1362","00710B.TW","2018-06-21","14.09","0.2360","0.0167"
"1363","00710B.TW","2018-09-26","14.38","0.3820","0.0266"
"1364","00710B.TW","2018-12-27","14.06","0.2240","0.0159"
"1365","00710B.TW","2019-03-21","14.83","0.2530","0.0171"
"1366","00710B.TW","2019-06-25","15.42","0.2640","0.0171"
"1367","00710B.TW","2019-12-24","15.17","0.2660","0.0175"
"1368","00710B.TW","2020-03-19","12.05","0.2610","0.0217"
"1369","00710B.TW","2020-06-17","14.38","0.2600","0.0181"
"1370","00710B.TW","2020-09-17","14.58","0.2600","0.0178"
"1371","00710B.TW","2020-12-17","14.49","0.2400","0.0166"
"1372","00710B.TW","2021-03-18","14.75","0.2400","0.0163"
"1373","00710B.TW","2021-06-22","14.84","0.2400","0.0162"
"1374","00710B.TW","2021-09-17","14.81","0.2400","0.0162"
"1375","00710B.TW","2022-03-17","14.55","0.2400","0.0165"
"1376","00710B.TW","2022-06-21","14.34","0.2400","0.0167"
"1377","00710B.TW","2022-09-20","15.43","0.2600","0.0169"
"1378","00710B.TW","2022-12-21","15.42","0.2600","0.0169"
"1379","00710B.TW","2023-03-21","15.42","0.2600","0.0169"
"1380","00710B.TW","2023-06-20","16.01","0.2600","0.0162"
"1381","00710B.TW","2023-09-19","16.85","0.2600","0.0154"
"1382","00710B.TW","2023-12-20","17.16","0.2600","0.0152"
"1383","00710B.TW","2024-03-19","17.55","0.2300","0.0131"
"1384","00710B.TW","2024-06-20","18.26","0.2600","0.0142"
"1385","00710B.TW","2024-09-19","18.64","0.2400","0.0129"
"1386","00710B.TW","2024-12-18","19.09","0.2600","0.0136"
"1387","00710B.TW","2025-03-19","19.62","0.3200","0.0163"
"1388","00710B.TW","2025-06-18",NULL,"0.3200",NULL
"1420","00712.TW","2017-10-26","11.16","0.1500","0.0134"
"1421","00712.TW","2018-01-24","10.42","0.0900","0.0086"
"1422","00712.TW","2018-03-22","10.01","0.0090","0.0009"
"1423","00712.TW","2018-06-21","11.00","0.5550","0.0505"
"1424","00712.TW","2018-09-26","11.28","0.8620","0.0764"
"1425","00712.TW","2018-12-27","10.82","0.3570","0.0330"
"1426","00712.TW","2019-03-21","11.66","0.1350","0.0116"
"1427","00712.TW","2019-06-25","11.89","0.4380","0.0368"
"1428","00712.TW","2019-09-25","11.40","0.1040","0.0091"
"1429","00712.TW","2019-12-24","12.00","0.2640","0.0220"
"1430","00712.TW","2020-03-19","5.35","0.2780","0.0520"
"1431","00712.TW","2020-06-17","7.68","0.3380","0.0440"
"1432","00712.TW","2020-09-17","7.89","0.2730","0.0346"
"1433","00712.TW","2020-12-17","9.01","0.1730","0.0192"
"1434","00712.TW","2021-03-18","10.44","0.1730","0.0166"
"1435","00712.TW","2021-06-22","10.71","0.2180","0.0204"
"1436","00712.TW","2021-09-17","10.40","0.1880","0.0181"
"1437","00712.TW","2022-03-17","9.48","0.1840","0.0194"
"1438","00712.TW","2022-06-21","7.96","0.2050","0.0258"
"1439","00712.TW","2022-09-20","9.24","0.2250","0.0244"
"1440","00712.TW","2022-12-21","7.99","0.2300","0.0288"
"1441","00712.TW","2023-03-21","8.06","0.2400","0.0298"
"1442","00712.TW","2023-06-20","8.21","0.2700","0.0329"
"1443","00712.TW","2023-09-19","8.88","0.1900","0.0214"
"1444","00712.TW","2023-12-20","8.96","0.2000","0.0223"
"1445","00712.TW","2024-03-19","8.53","0.1800","0.0211"
"1446","00712.TW","2024-06-20","8.83","0.2200","0.0249"
"1447","00712.TW","2024-09-19","9.48","0.2000","0.0211"
"1448","00712.TW","2024-12-18","9.13","0.1850","0.0203"
"1449","00712.TW","2025-03-19","9.78","0.1830","0.0187"
"1450","00712.TW","2025-06-18",NULL,"0.2300",NULL
"1451","00713.TW","2018-11-22","17.94","1.5500","0.0864"
"1452","00713.TW","2019-11-22","21.44","1.6000","0.0746"
"1453","00713.TW","2020-11-20","23.70","1.7000","0.0717"
"1454","00713.TW","2021-11-19","32.34","3.1500","0.0974"
"1455","00713.TW","2022-09-19","30.04","1.4500","0.0483"
"1456","00713.TW","2022-12-16","30.29","1.4500","0.0479"
"1457","00713.TW","2023-03-17","32.11","0.6800","0.0212"
"1458","00713.TW","2023-06-16","38.74","0.6800","0.0176"
"1459","00713.TW","2023-09-18","40.82","0.8400","0.0206"
"1460","00713.TW","2023-12-18","43.74","0.8400","0.0192"
"1461","00713.TW","2024-03-18","47.64","0.8800","0.0185"
"1462","00713.TW","2024-06-19","52.81","1.5000","0.0284"
"1463","00713.TW","2024-09-18","52.72","1.5000","0.0285"
"1464","00713.TW","2024-12-17","51.51","1.4000","0.0272"
"1465","00713.TW","2025-03-21","52.61","1.4000","0.0266"
"1466","00713.TW","2025-06-20",NULL,"1.1000",NULL
"1467","00714.TW","2018-07-17","15.96","0.2090","0.0131"
"1468","00714.TW","2019-01-16","15.49","0.1700","0.0110"
"1469","00714.TW","2019-04-17","17.22","0.1500","0.0087"
"1470","00714.TW","2019-07-16","18.21","0.1350","0.0074"
"1471","00714.TW","2019-10-17","18.71","0.1000","0.0053"
"1472","00714.TW","2020-01-16","18.56","0.2100","0.0113"
"1473","00714.TW","2020-04-20","15.10","0.1200","0.0079"
"1474","00714.TW","2020-07-16","15.31","0.1500","0.0098"
"1475","00714.TW","2020-10-21","15.46","0.1020","0.0066"
"1476","00714.TW","2021-01-19","15.77","0.1210","0.0077"
"1477","00714.TW","2021-04-20","17.99","0.1200","0.0067"
"1478","00714.TW","2021-07-16","19.56","0.3820","0.0195"
"1479","00714.TW","2021-10-19","19.80","0.3760","0.0190"
"1480","00714.TW","2022-01-18","20.12","0.4190","0.0208"
"1481","00714.TW","2022-04-20","21.35","0.3640","0.0170"
"1482","00714.TW","2022-10-19","17.12","0.1870","0.0109"
"1483","00714.TW","2023-01-30","18.28","0.1170","0.0064"
"1484","00714.TW","2023-04-21","17.08","0.1330","0.0078"
"1485","00714.TW","2023-07-18","18.25","0.1200","0.0066"
"1486","00714.TW","2023-10-19","16.75","0.1120","0.0067"
"1487","00714.TW","2024-01-17","18.91","0.1230","0.0065"
"1488","00714.TW","2024-04-18","17.82","0.1230","0.0069"
"1489","00714.TW","2024-07-19","20.44","0.1230","0.0060"
"1490","00714.TW","2024-10-22","21.52","0.1230","0.0057"
"1491","00714.TW","2025-01-22","21.18","0.1230","0.0058"
"1492","00714.TW","2025-04-21","20.04","0.1230","0.0061"
"1493","00714.TW","2025-07-16",NULL,"0.1230",NULL
"1494","00717.TW","2018-07-26","14.84","0.5810","0.0392"
"1495","00717.TW","2018-10-30","14.63","0.2160","0.0148"
"1496","00717.TW","2019-01-24","14.52","0.2040","0.0140"
"1497","00717.TW","2019-05-02","15.26","0.2550","0.0167"
"1498","00717.TW","2019-07-18","15.63","0.2250","0.0144"
"1499","00717.TW","2019-10-22","15.83","0.2150","0.0136"
"1500","00717.TW","2020-01-30","15.71","0.2000","0.0127"
"1501","00717.TW","2020-04-22","12.97","0.1890","0.0146"
"1502","00717.TW","2020-07-21","13.38","0.1670","0.0125"
"1503","00717.TW","2020-10-21","13.69","0.1680","0.0123"
"1504","00717.TW","2021-01-19","13.85","0.1480","0.0107"
"1505","00717.TW","2021-04-20","14.31","0.1620","0.0113"
"1506","00717.TW","2021-07-16","14.44","0.1630","0.0113"
"1507","00717.TW","2021-10-19","14.44","0.1350","0.0093"
"1508","00717.TW","2022-01-18","14.15","0.1390","0.0098"
"1509","00717.TW","2022-04-20","13.32","0.1530","0.0115"
"1510","00717.TW","2022-07-18","13.27","0.1470","0.0111"
"1511","00717.TW","2022-10-19","13.23","0.1670","0.0126"
"1512","00717.TW","2023-01-31","13.73","0.1540","0.0112"
"1513","00717.TW","2023-04-21","13.26","0.1440","0.0109"
"1514","00717.TW","2023-07-18","13.31","0.1560","0.0117"
"1515","00717.TW","2023-10-19","13.22","0.1760","0.0133"
"1516","00717.TW","2024-01-17","14.28","0.1590","0.0111"
"1517","00717.TW","2024-04-18","14.71","0.1660","0.0113"
"1518","00717.TW","2024-07-16","15.44","0.1730","0.0112"
"1519","00717.TW","2024-10-17","16.15","0.1670","0.0103"
"1520","00717.TW","2025-01-17","15.74","0.1570","0.0100"
"1521","00717.TW","2025-04-23","14.78","0.1730","0.0117"
"1522","00717.TW","2025-07-16",NULL,"0.1410",NULL
"1536","00719B.TWO","2019-01-22","26.86","0.0800","0.0030"
"1537","00719B.TWO","2019-04-23","27.12","0.1500","0.0055"
"1538","00719B.TWO","2019-07-19","27.77","0.1500","0.0054"
"1539","00719B.TWO","2019-10-23","27.54","0.0800","0.0029"
"1540","00719B.TWO","2020-01-31","27.39","0.1300","0.0047"
"1541","00719B.TWO","2020-04-23","27.77","0.0200","0.0007"
"1542","00719B.TWO","2020-07-16","27.31","0.0200","0.0007"
"1543","00719B.TWO","2020-10-21","26.55","0.0200","0.0008"
"1544","00719B.TWO","2021-01-19","25.93","0.0200","0.0008"
"1545","00719B.TWO","2021-04-20","26.00","0.0200","0.0008"
"1546","00719B.TWO","2021-07-16","25.88","0.0300","0.0012"
"1547","00719B.TWO","2021-10-19","25.79","0.0300","0.0012"
"1548","00719B.TWO","2022-01-18","25.20","0.0600","0.0024"
"1549","00719B.TWO","2022-04-20","26.23","0.1700","0.0065"
"1550","00719B.TWO","2022-07-19","26.67","0.2400","0.0090"
"1551","00719B.TWO","2022-10-19","28.10","0.3300","0.0117"
"1552","00719B.TWO","2023-01-31","26.79","0.3300","0.0123"
"1553","00719B.TWO","2023-04-21","27.55","0.3200","0.0116"
"1554","00719B.TWO","2023-07-18","27.82","0.3700","0.0133"
"1555","00719B.TWO","2023-10-19","29.05","0.4100","0.0141"
"1556","00719B.TWO","2024-01-17","29.07","0.3400","0.0117"
"1557","00719B.TWO","2024-04-18","29.74","0.3700","0.0124"
"1558","00719B.TWO","2024-07-16","30.53","0.3900","0.0128"
"1559","00719B.TWO","2024-10-17","30.63","0.3500","0.0114"
"1560","00719B.TWO","2025-01-17","31.51","0.3500","0.0111"
"1561","00719B.TWO","2025-04-23","31.59","0.3500","0.0111"
"1562","00719B.TWO","2025-07-21",NULL,"0.3100",NULL
"1618","00723B.TWO","2018-04-19","28.24","0.0750","0.0027"
"1619","00723B.TWO","2018-07-17","29.75","0.2940","0.0099"
"1620","00723B.TWO","2018-10-16","29.14","0.3340","0.0115"
"1621","00723B.TWO","2019-01-16","29.34","0.3280","0.0112"
"1622","00723B.TWO","2019-04-17","31.40","0.4060","0.0129"
"1623","00723B.TWO","2019-07-16","33.75","0.3840","0.0114"
"1624","00723B.TWO","2019-10-18","35.58","0.3970","0.0112"
"1625","00723B.TWO","2020-01-16","35.35","0.3440","0.0097"
"1626","00723B.TWO","2020-07-16","39.37","0.3570","0.0091"
"1627","00723B.TWO","2020-10-21","37.10","0.3340","0.0090"
"1628","00723B.TWO","2021-01-19","36.37","0.3370","0.0093"
"1629","00723B.TWO","2021-04-20","33.97","0.3370","0.0099"
"1630","00723B.TWO","2021-07-16","36.13","0.3220","0.0089"
"1631","00723B.TWO","2021-10-19","35.76","0.3190","0.0089"
"1632","00723B.TWO","2022-01-18","33.45","0.3210","0.0096"
"1633","00723B.TWO","2022-04-20","29.78","0.3310","0.0111"
"1634","00723B.TWO","2022-10-19","27.51","0.3980","0.0145"
"1635","00723B.TWO","2023-01-30","29.87","0.3900","0.0131"
"1636","00723B.TWO","2023-04-21","29.86","0.3850","0.0129"
"1637","00723B.TWO","2023-07-18","30.22","0.3930","0.0130"
"1638","00723B.TWO","2023-10-19","27.79","0.4120","0.0148"
"1639","00723B.TWO","2024-01-17","31.65","0.3960","0.0125"
"1640","00723B.TWO","2024-04-18","30.88","0.4130","0.0134"
"1641","00723B.TWO","2024-07-19","32.88","0.4400","0.0134"
"1642","00723B.TWO","2024-10-22","32.19","0.4420","0.0137"
"1643","00723B.TWO","2025-01-22","32.16","0.4600","0.0143"
"1644","00723B.TWO","2025-04-21","31.15","0.4630","0.0149"
"1645","00723B.TWO","2025-07-16",NULL,"0.3800",NULL
"1646","00724B.TWO","2018-04-19","27.03","0.0980","0.0036"
"1647","00724B.TWO","2018-07-17","27.63","0.3250","0.0118"
"1648","00724B.TWO","2018-10-16","27.51","0.3740","0.0136"
"1649","00724B.TWO","2019-01-16","27.44","0.3700","0.0135"
"1650","00724B.TWO","2019-04-17","30.11","0.4400","0.0146"
"1651","00724B.TWO","2019-07-16","32.33","0.3740","0.0116"
"1652","00724B.TWO","2019-10-18","33.83","0.4430","0.0131"
"1653","00724B.TWO","2020-01-16","34.34","0.4170","0.0121"
"1654","00724B.TWO","2020-04-20","34.80","0.4000","0.0115"
"1655","00724B.TWO","2020-07-16","36.92","0.4210","0.0114"
"1656","00724B.TWO","2020-10-21","35.15","0.3720","0.0106"
"1657","00724B.TWO","2021-01-19","35.11","0.3860","0.0110"
"1658","00724B.TWO","2021-04-20","33.20","0.3840","0.0116"
"1659","00724B.TWO","2021-07-16","35.10","0.3660","0.0104"
"1660","00724B.TWO","2021-10-19","34.86","0.3640","0.0104"
"1661","00724B.TWO","2022-01-18","33.04","0.3620","0.0110"
"1662","00724B.TWO","2022-04-20","29.67","0.3730","0.0126"
"1663","00724B.TWO","2022-10-19","26.71","0.4440","0.0166"
"1664","00724B.TWO","2023-01-30","29.60","0.4340","0.0147"
"1665","00724B.TWO","2023-04-21","29.36","0.4260","0.0145"
"1666","00724B.TWO","2023-07-18","29.70","0.4340","0.0146"
"1667","00724B.TWO","2023-10-19","27.73","0.4500","0.0162"
"1668","00724B.TWO","2024-01-17","31.64","0.4090","0.0129"
"1669","00724B.TWO","2024-04-18","31.53","0.4510","0.0143"
"1670","00724B.TWO","2024-07-19","33.80","0.4760","0.0141"
"1671","00724B.TWO","2024-10-22","33.77","0.4730","0.0140"
"1672","00724B.TWO","2025-01-22","33.78","0.4990","0.0148"
"1673","00724B.TWO","2025-04-21","32.73","0.5020","0.0153"
"1674","00724B.TWO","2025-07-16",NULL,"0.4380",NULL
"1732","00727B.TWO","2018-07-26","29.08","0.7800","0.0268"
"1733","00727B.TWO","2018-10-18","29.91","0.6600","0.0221"
"1734","00727B.TWO","2019-01-17","29.86","0.6300","0.0211"
"1735","00727B.TWO","2019-04-22","30.97","0.5800","0.0187"
"1736","00727B.TWO","2019-07-17","31.04","0.4400","0.0142"
"1737","00727B.TWO","2019-10-18","30.98","0.5100","0.0165"
"1738","00727B.TWO","2020-01-30","30.61","0.4800","0.0157"
"1739","00727B.TWO","2020-04-22","28.51","0.5200","0.0182"
"1740","00727B.TWO","2020-07-20","29.32","0.4900","0.0167"
"1741","00727B.TWO","2020-10-21","29.04","0.4900","0.0169"
"1742","00727B.TWO","2021-01-19","29.30","0.5100","0.0174"
"1743","00727B.TWO","2021-04-20","30.33","0.4600","0.0152"
"1744","00727B.TWO","2021-07-16","30.42","0.4300","0.0141"
"1745","00727B.TWO","2021-10-19","30.50","0.4400","0.0144"
"1746","00727B.TWO","2022-01-18","30.08","0.4700","0.0156"
"1747","00727B.TWO","2022-04-20","30.78","0.5800","0.0188"
"1748","00727B.TWO","2022-07-18","30.40","0.8500","0.0280"
"1749","00727B.TWO","2022-10-19","32.36","0.5600","0.0173"
"1750","00727B.TWO","2023-01-30","32.01","0.5500","0.0172"
"1751","00727B.TWO","2023-04-21","32.63","0.5600","0.0172"
"1752","00727B.TWO","2023-07-18","33.51","0.4800","0.0143"
"1753","00727B.TWO","2023-10-19","34.71","0.5300","0.0153"
"1754","00727B.TWO","2024-01-17","35.74","0.5300","0.0148"
"1755","00727B.TWO","2024-04-18","36.67","0.4800","0.0131"
"1756","00727B.TWO","2024-07-16","38.15","0.5700","0.0149"
"1757","00727B.TWO","2024-10-17","38.72","0.5700","0.0147"
"1758","00727B.TWO","2025-01-17","40.24","0.5700","0.0142"
"1759","00727B.TWO","2025-04-21","39.04","0.5700","0.0146"
"1760","00727B.TWO","2025-07-16",NULL,"0.5700",NULL
"1761","00728.TW","2019-01-24","12.42","1.1230","0.0904"
"1762","00728.TW","2020-01-30","15.20","0.7370","0.0485"
"1763","00728.TW","2021-01-21","23.90","1.9000","0.0795"
"1764","00728.TW","2022-01-20","26.12","1.9900","0.0762"
"1765","00728.TW","2023-02-01","20.30","0.9300","0.0458"
"1766","00728.TW","2024-01-19","24.16","1.3000","0.0538"
"1767","00728.TW","2024-12-19","30.33","0.7710","0.0254"
"1768","00728.TW","2025-03-20","29.98","0.7710","0.0257"
"1769","00728.TW","2025-06-19",NULL,"0.7710",NULL
"1770","00730.TW","2018-10-30","11.91","0.9790","0.0822"
"1771","00730.TW","2019-10-22","12.99","0.7460","0.0574"
"1772","00730.TW","2020-10-21","12.53","0.8430","0.0673"
"1773","00730.TW","2021-10-19","16.13","1.1270","0.0699"
"1774","00730.TW","2022-10-19","13.05","1.0770","0.0825"
"1775","00730.TW","2023-10-19","16.50","1.1360","0.0688"
"1776","00730.TW","2024-10-17","21.79","1.3000","0.0597"
"1777","00730.TW","2024-12-17","21.46","0.0860","0.0040"
"1778","00730.TW","2025-01-17","22.19","0.0860","0.0039"
"1779","00730.TW","2025-02-19","22.90","0.1000","0.0044"
"1780","00730.TW","2025-03-18","22.74","0.1000","0.0044"
"1781","00730.TW","2025-04-23","20.52","0.1000","0.0049"
"1782","00730.TW","2025-05-19","22.02","0.1100","0.0050"
"1783","00730.TW","2025-06-17","21.45","0.1100","0.0051"
"1784","00730.TW","2025-07-16","22.40","0.1100","0.0049"
"1785","00730.TW","2025-08-18",NULL,"0.1100",NULL
"1786","00731.TW","2018-12-21","32.37","2.4920","0.0770"
"1787","00731.TW","2019-11-26","33.62","2.2660","0.0674"
"1788","00731.TW","2020-11-18","34.08","2.0900","0.0613"
"1789","00731.TW","2021-11-17","48.26","4.3000","0.0891"
"1790","00731.TW","2022-11-17","43.25","2.8000","0.0647"
"1791","00731.TW","2023-08-17","56.17","1.2200","0.0217"
"1792","00731.TW","2023-11-21","56.39","1.1000","0.0195"
"1793","00731.TW","2024-02-29","59.02","1.2100","0.0205"
"1794","00731.TW","2024-05-21","66.35","3.3800","0.0509"
"1795","00731.TW","2024-08-20","69.19","3.3800","0.0489"
"1796","00731.TW","2024-11-19","67.14","2.3800","0.0354"
"1797","00731.TW","2025-02-19","66.80","0.5930","0.0089"
"1798","00731.TW","2025-05-20","65.61","0.5930","0.0090"
"1799","00731.TW","2025-08-19",NULL,"0.6520",NULL
"1800","00733.TW","2019-05-02","13.35","0.4000","0.0300"
"1801","00733.TW","2019-10-22","15.10","0.5600","0.0371"
"1802","00733.TW","2020-10-21","18.98","0.3580","0.0189"
"1803","00733.TW","2021-10-19","32.75","2.0900","0.0638"
"1804","00733.TW","2022-04-20","32.11","0.2380","0.0074"
"1805","00733.TW","2022-10-19","26.12","0.9840","0.0377"
"1806","00733.TW","2023-04-21","32.03","0.1140","0.0036"
"1807","00733.TW","2023-10-19","45.88","1.2000","0.0262"
"1808","00733.TW","2024-04-18","57.59","5.1530","0.0895"
"1809","00733.TW","2024-10-17","54.99","1.3210","0.0240"
"1810","00733.TW","2025-04-23",NULL,"0.0730",NULL
"1838","00735.TW","2019-01-17","12.67","0.4900","0.0387"
"1839","00735.TW","2019-07-17","13.73","0.1900","0.0138"
"1840","00735.TW","2020-01-30","16.25","0.3800","0.0234"
"1841","00735.TW","2021-01-19","27.03","1.0300","0.0381"
"1842","00735.TW","2021-07-16","27.67","0.2100","0.0076"
"1843","00735.TW","2022-01-18","26.77","1.0500","0.0392"
"1844","00735.TW","2022-07-18","21.20","0.2500","0.0118"
"1845","00735.TW","2023-01-30","22.70","0.3200","0.0141"
"1846","00735.TW","2023-07-18","26.65","1.2000","0.0450"
"1847","00735.TW","2024-01-17","26.16","1.1000","0.0420"
"1848","00735.TW","2024-07-16","37.32","2.7300","0.0732"
"1849","00735.TW","2025-01-17","32.65","0.1700","0.0052"
"1850","00735.TW","2025-07-16",NULL,"0.2500",NULL
"1851","00736.TW","2019-01-17","17.07","0.2100","0.0123"
"1852","00736.TW","2019-07-17","18.54","0.1700","0.0092"
"1853","00736.TW","2020-01-30","18.66","0.2500","0.0134"
"1854","00736.TW","2021-01-19","22.60","0.2500","0.0111"
"1855","00736.TW","2021-07-16","22.10","0.1500","0.0068"
"1856","00736.TW","2022-01-18","21.02","0.2800","0.0133"
"1857","00736.TW","2022-07-18","18.36","0.1800","0.0098"
"1858","00736.TW","2023-07-18","19.91","0.1300","0.0065"
"1859","00736.TW","2024-01-17","19.20","0.1000","0.0052"
"1860","00736.TW","2024-07-16","23.04","0.1300","0.0056"
"1861","00736.TW","2025-01-17","22.51","0.2700","0.0120"
"1862","00736.TW","2025-07-16",NULL,"0.2000",NULL
"1863","00739.TW","2020-10-28","24.43","0.5000","0.0205"
"1864","00739.TW","2022-10-19","22.17","0.1900","0.0086"
"1865","00739.TW","2024-10-17",NULL,"0.5000",NULL
"1903","00741B.TWO","2019-01-24","27.97","1.2110","0.0433"
"1904","00741B.TWO","2019-05-02","28.98","0.3320","0.0115"
"1905","00741B.TWO","2019-07-18","29.55","0.6070","0.0205"
"1906","00741B.TWO","2019-10-22","29.61","0.3570","0.0121"
"1907","00741B.TWO","2020-01-30","29.25","0.4610","0.0158"
"1908","00741B.TWO","2020-04-22","27.23","0.5200","0.0191"
"1909","00741B.TWO","2020-07-21","28.14","0.4380","0.0156"
"1910","00741B.TWO","2020-10-21","28.03","0.4640","0.0166"
"1911","00741B.TWO","2021-01-19","28.38","0.4790","0.0169"
"1912","00741B.TWO","2021-04-20","29.06","0.4470","0.0154"
"1913","00741B.TWO","2021-07-16","29.23","0.4170","0.0143"
"1914","00741B.TWO","2021-10-19","29.17","0.4090","0.0140"
