"id","ticker","date","dividend","year","month"
"1477","00714.TW","2021-01-19","0.1210","2021","1"
"1478","00714.TW","2021-04-20","0.1200","2021","4"
"1479","00714.TW","2021-07-16","0.3820","2021","7"
"1480","00714.TW","2021-10-19","0.3760","2021","10"
"1481","00714.TW","2022-01-18","0.4190","2022","1"
"1482","00714.TW","2022-04-20","0.3640","2022","4"
"1483","00714.TW","2022-10-19","0.1870","2022","10"
"1484","00714.TW","2023-01-30","0.1170","2023","1"
"1485","00714.TW","2023-04-21","0.1330","2023","4"
"1486","00714.TW","2023-07-18","0.1200","2023","7"
"1487","00714.TW","2023-10-19","0.1120","2023","10"
"1488","00714.TW","2024-01-17","0.1230","2024","1"
"1489","00714.TW","2024-04-18","0.1230","2024","4"
"1490","00714.TW","2024-07-19","0.1230","2024","7"
"1491","00714.TW","2024-10-22","0.1230","2024","10"
"1492","00714.TW","2025-01-22","0.1230","2025","1"
"1493","00714.TW","2025-04-21","0.1230","2025","4"
"1494","00714.TW","2025-07-16","0.1230","2025","7"
"1495","00717.TW","2018-07-26","0.5810","2018","7"
"1496","00717.TW","2018-10-30","0.2160","2018","10"
"1497","00717.TW","2019-01-24","0.2040","2019","1"
"1498","00717.TW","2019-05-02","0.2550","2019","5"
"1499","00717.TW","2019-07-18","0.2250","2019","7"
"1500","00717.TW","2019-10-22","0.2150","2019","10"
"1501","00717.TW","2020-01-30","0.2000","2020","1"
"1502","00717.TW","2020-04-22","0.1890","2020","4"
"1503","00717.TW","2020-07-21","0.1670","2020","7"
"1504","00717.TW","2020-10-21","0.1680","2020","10"
"1505","00717.TW","2021-01-19","0.1480","2021","1"
"1506","00717.TW","2021-04-20","0.1620","2021","4"
"1507","00717.TW","2021-07-16","0.1630","2021","7"
"1508","00717.TW","2021-10-19","0.1350","2021","10"
"1509","00717.TW","2022-01-18","0.1390","2022","1"
"1510","00717.TW","2022-04-20","0.1530","2022","4"
"1511","00717.TW","2022-07-18","0.1470","2022","7"
"1512","00717.TW","2022-10-19","0.1670","2022","10"
"1513","00717.TW","2023-01-31","0.1540","2023","1"
"1514","00717.TW","2023-04-21","0.1440","2023","4"
"1515","00717.TW","2023-07-18","0.1560","2023","7"
"1516","00717.TW","2023-10-19","0.1760","2023","10"
"1517","00717.TW","2024-01-17","0.1590","2024","1"
"1518","00717.TW","2024-04-18","0.1660","2024","4"
"1519","00717.TW","2024-07-16","0.1730","2024","7"
"1520","00717.TW","2024-10-17","0.1670","2024","10"
"1521","00717.TW","2025-01-17","0.1570","2025","1"
"1522","00717.TW","2025-04-23","0.1730","2025","4"
"1523","00717.TW","2025-07-16","0.1410","2025","7"
"1537","00719B.TWO","2019-01-22","0.0800","2019","1"
"1538","00719B.TWO","2019-04-23","0.1500","2019","4"
"1539","00719B.TWO","2019-07-19","0.1500","2019","7"
"1540","00719B.TWO","2019-10-23","0.0800","2019","10"
"1541","00719B.TWO","2020-01-31","0.1300","2020","1"
"1542","00719B.TWO","2020-04-23","0.0200","2020","4"
"1543","00719B.TWO","2020-07-16","0.0200","2020","7"
"1544","00719B.TWO","2020-10-21","0.0200","2020","10"
"1545","00719B.TWO","2021-01-19","0.0200","2021","1"
"1546","00719B.TWO","2021-04-20","0.0200","2021","4"
"1547","00719B.TWO","2021-07-16","0.0300","2021","7"
"1548","00719B.TWO","2021-10-19","0.0300","2021","10"
"1549","00719B.TWO","2022-01-18","0.0600","2022","1"
"1550","00719B.TWO","2022-04-20","0.1700","2022","4"
"1551","00719B.TWO","2022-07-19","0.2400","2022","7"
"1552","00719B.TWO","2022-10-19","0.3300","2022","10"
"1553","00719B.TWO","2023-01-31","0.3300","2023","1"
"1554","00719B.TWO","2023-04-21","0.3200","2023","4"
"1555","00719B.TWO","2023-07-18","0.3700","2023","7"
"1556","00719B.TWO","2023-10-19","0.4100","2023","10"
"1557","00719B.TWO","2024-01-17","0.3400","2024","1"
"1558","00719B.TWO","2024-04-18","0.3700","2024","4"
"1559","00719B.TWO","2024-07-16","0.3900","2024","7"
"1560","00719B.TWO","2024-10-17","0.3500","2024","10"
"1561","00719B.TWO","2025-01-17","0.3500","2025","1"
"1562","00719B.TWO","2025-04-23","0.3500","2025","4"
"1563","00719B.TWO","2025-07-21","0.3100","2025","7"
"1619","00723B.TWO","2018-04-19","0.0750","2018","4"
"1620","00723B.TWO","2018-07-17","0.2940","2018","7"
"1621","00723B.TWO","2018-10-16","0.3340","2018","10"
"1622","00723B.TWO","2019-01-16","0.3280","2019","1"
"1623","00723B.TWO","2019-04-17","0.4060","2019","4"
"1624","00723B.TWO","2019-07-16","0.3840","2019","7"
"1625","00723B.TWO","2019-10-18","0.3970","2019","10"
"1626","00723B.TWO","2020-01-16","0.3440","2020","1"
"1627","00723B.TWO","2020-07-16","0.3570","2020","7"
"1628","00723B.TWO","2020-10-21","0.3340","2020","10"
"1629","00723B.TWO","2021-01-19","0.3370","2021","1"
"1630","00723B.TWO","2021-04-20","0.3370","2021","4"
"1631","00723B.TWO","2021-07-16","0.3220","2021","7"
"1632","00723B.TWO","2021-10-19","0.3190","2021","10"
"1633","00723B.TWO","2022-01-18","0.3210","2022","1"
"1634","00723B.TWO","2022-04-20","0.3310","2022","4"
"1635","00723B.TWO","2022-10-19","0.3980","2022","10"
"1636","00723B.TWO","2023-01-30","0.3900","2023","1"
"1637","00723B.TWO","2023-04-21","0.3850","2023","4"
"1638","00723B.TWO","2023-07-18","0.3930","2023","7"
"1639","00723B.TWO","2023-10-19","0.4120","2023","10"
"1640","00723B.TWO","2024-01-17","0.3960","2024","1"
"1641","00723B.TWO","2024-04-18","0.4130","2024","4"
"1642","00723B.TWO","2024-07-19","0.4400","2024","7"
"1643","00723B.TWO","2024-10-22","0.4420","2024","10"
"1644","00723B.TWO","2025-01-22","0.4600","2025","1"
"1645","00723B.TWO","2025-04-21","0.4630","2025","4"
"1646","00723B.TWO","2025-07-16","0.3800","2025","7"
"1647","00724B.TWO","2018-04-19","0.0980","2018","4"
"1648","00724B.TWO","2018-07-17","0.3250","2018","7"
"1649","00724B.TWO","2018-10-16","0.3740","2018","10"
"1650","00724B.TWO","2019-01-16","0.3700","2019","1"
"1651","00724B.TWO","2019-04-17","0.4400","2019","4"
"1652","00724B.TWO","2019-07-16","0.3740","2019","7"
"1653","00724B.TWO","2019-10-18","0.4430","2019","10"
"1654","00724B.TWO","2020-01-16","0.4170","2020","1"
"1655","00724B.TWO","2020-04-20","0.4000","2020","4"
"1656","00724B.TWO","2020-07-16","0.4210","2020","7"
"1657","00724B.TWO","2020-10-21","0.3720","2020","10"
"1658","00724B.TWO","2021-01-19","0.3860","2021","1"
"1659","00724B.TWO","2021-04-20","0.3840","2021","4"
"1660","00724B.TWO","2021-07-16","0.3660","2021","7"
"1661","00724B.TWO","2021-10-19","0.3640","2021","10"
"1662","00724B.TWO","2022-01-18","0.3620","2022","1"
"1663","00724B.TWO","2022-04-20","0.3730","2022","4"
"1664","00724B.TWO","2022-10-19","0.4440","2022","10"
"1665","00724B.TWO","2023-01-30","0.4340","2023","1"
"1666","00724B.TWO","2023-04-21","0.4260","2023","4"
"1667","00724B.TWO","2023-07-18","0.4340","2023","7"
"1668","00724B.TWO","2023-10-19","0.4500","2023","10"
"1669","00724B.TWO","2024-01-17","0.4090","2024","1"
"1670","00724B.TWO","2024-04-18","0.4510","2024","4"
"1671","00724B.TWO","2024-07-19","0.4760","2024","7"
"1672","00724B.TWO","2024-10-22","0.4730","2024","10"
"1673","00724B.TWO","2025-01-22","0.4990","2025","1"
"1674","00724B.TWO","2025-04-21","0.5020","2025","4"
"1675","00724B.TWO","2025-07-16","0.4380","2025","7"
"1733","00727B.TWO","2018-07-26","0.7800","2018","7"
"1734","00727B.TWO","2018-10-18","0.6600","2018","10"
"1735","00727B.TWO","2019-01-17","0.6300","2019","1"
"1736","00727B.TWO","2019-04-22","0.5800","2019","4"
"1737","00727B.TWO","2019-07-17","0.4400","2019","7"
"1738","00727B.TWO","2019-10-18","0.5100","2019","10"
"1739","00727B.TWO","2020-01-30","0.4800","2020","1"
"1740","00727B.TWO","2020-04-22","0.5200","2020","4"
"1741","00727B.TWO","2020-07-20","0.4900","2020","7"
"1742","00727B.TWO","2020-10-21","0.4900","2020","10"
"1743","00727B.TWO","2021-01-19","0.5100","2021","1"
"1744","00727B.TWO","2021-04-20","0.4600","2021","4"
"1745","00727B.TWO","2021-07-16","0.4300","2021","7"
"1746","00727B.TWO","2021-10-19","0.4400","2021","10"
"1747","00727B.TWO","2022-01-18","0.4700","2022","1"
"1748","00727B.TWO","2022-04-20","0.5800","2022","4"
"1749","00727B.TWO","2022-07-18","0.8500","2022","7"
"1750","00727B.TWO","2022-10-19","0.5600","2022","10"
"1751","00727B.TWO","2023-01-30","0.5500","2023","1"
"1752","00727B.TWO","2023-04-21","0.5600","2023","4"
"1753","00727B.TWO","2023-07-18","0.4800","2023","7"
"1754","00727B.TWO","2023-10-19","0.5300","2023","10"
"1755","00727B.TWO","2024-01-17","0.5300","2024","1"
"1756","00727B.TWO","2024-04-18","0.4800","2024","4"
"1757","00727B.TWO","2024-07-16","0.5700","2024","7"
"1758","00727B.TWO","2024-10-17","0.5700","2024","10"
"1759","00727B.TWO","2025-01-17","0.5700","2025","1"
"1760","00727B.TWO","2025-04-21","0.5700","2025","4"
"1761","00727B.TWO","2025-07-16","0.5700","2025","7"
"1762","00728.TW","2019-01-24","1.1230","2019","1"
"1763","00728.TW","2020-01-30","0.7370","2020","1"
"1764","00728.TW","2021-01-21","1.9000","2021","1"
"1765","00728.TW","2022-01-20","1.9900","2022","1"
"1766","00728.TW","2023-02-01","0.9300","2023","2"
"1767","00728.TW","2024-01-19","1.3000","2024","1"
"1768","00728.TW","2024-12-19","0.7710","2024","12"
"1769","00728.TW","2025-03-20","0.7710","2025","3"
"1770","00728.TW","2025-06-19","0.7710","2025","6"
"1771","00730.TW","2018-10-30","0.9790","2018","10"
"1772","00730.TW","2019-10-22","0.7460","2019","10"
"1773","00730.TW","2020-10-21","0.8430","2020","10"
"1774","00730.TW","2021-10-19","1.1270","2021","10"
"1775","00730.TW","2022-10-19","1.0770","2022","10"
"1776","00730.TW","2023-10-19","1.1360","2023","10"
"1777","00730.TW","2024-10-17","1.3000","2024","10"
"1778","00730.TW","2024-12-17","0.0860","2024","12"
"1779","00730.TW","2025-01-17","0.0860","2025","1"
"1780","00730.TW","2025-02-19","0.1000","2025","2"
"1781","00730.TW","2025-03-18","0.1000","2025","3"
"1782","00730.TW","2025-04-23","0.1000","2025","4"
"1783","00730.TW","2025-05-19","0.1100","2025","5"
"1784","00730.TW","2025-06-17","0.1100","2025","6"
"1785","00730.TW","2025-07-16","0.1100","2025","7"
"1786","00730.TW","2025-08-18","0.1100","2025","8"
"1787","00731.TW","2018-12-21","2.4920","2018","12"
"1788","00731.TW","2019-11-26","2.2660","2019","11"
"1789","00731.TW","2020-11-18","2.0900","2020","11"
"1790","00731.TW","2021-11-17","4.3000","2021","11"
"1791","00731.TW","2022-11-17","2.8000","2022","11"
"1792","00731.TW","2023-08-17","1.2200","2023","8"
"1793","00731.TW","2023-11-21","1.1000","2023","11"
"1794","00731.TW","2024-02-29","1.2100","2024","2"
"1795","00731.TW","2024-05-21","3.3800","2024","5"
"1796","00731.TW","2024-08-20","3.3800","2024","8"
"1797","00731.TW","2024-11-19","2.3800","2024","11"
"1798","00731.TW","2025-02-19","0.5930","2025","2"
"1799","00731.TW","2025-05-20","0.5930","2025","5"
"1800","00731.TW","2025-08-19","0.6520","2025","8"
"1801","00733.TW","2019-05-02","0.4000","2019","5"
"1802","00733.TW","2019-10-22","0.5600","2019","10"
"1803","00733.TW","2020-10-21","0.3580","2020","10"
"1804","00733.TW","2021-10-19","2.0900","2021","10"
"1805","00733.TW","2022-04-20","0.2380","2022","4"
"1806","00733.TW","2022-10-19","0.9840","2022","10"
"1807","00733.TW","2023-04-21","0.1140","2023","4"
"1808","00733.TW","2023-10-19","1.2000","2023","10"
"1809","00733.TW","2024-04-18","5.1530","2024","4"
"1810","00733.TW","2024-10-17","1.3210","2024","10"
"1811","00733.TW","2025-04-23","0.0730","2025","4"
"1839","00735.TW","2019-01-17","0.4900","2019","1"
"1840","00735.TW","2019-07-17","0.1900","2019","7"
"1841","00735.TW","2020-01-30","0.3800","2020","1"
"1842","00735.TW","2021-01-19","1.0300","2021","1"
"1843","00735.TW","2021-07-16","0.2100","2021","7"
"1844","00735.TW","2022-01-18","1.0500","2022","1"
"1845","00735.TW","2022-07-18","0.2500","2022","7"
"1846","00735.TW","2023-01-30","0.3200","2023","1"
"1847","00735.TW","2023-07-18","1.2000","2023","7"
"1848","00735.TW","2024-01-17","1.1000","2024","1"
"1849","00735.TW","2024-07-16","2.7300","2024","7"
"1850","00735.TW","2025-01-17","0.1700","2025","1"
"1851","00735.TW","2025-07-16","0.2500","2025","7"
"1852","00736.TW","2019-01-17","0.2100","2019","1"
"1853","00736.TW","2019-07-17","0.1700","2019","7"
"1854","00736.TW","2020-01-30","0.2500","2020","1"
"1855","00736.TW","2021-01-19","0.2500","2021","1"
"1856","00736.TW","2021-07-16","0.1500","2021","7"
"1857","00736.TW","2022-01-18","0.2800","2022","1"
"1858","00736.TW","2022-07-18","0.1800","2022","7"
"1859","00736.TW","2023-07-18","0.1300","2023","7"
"1860","00736.TW","2024-01-17","0.1000","2024","1"
"1861","00736.TW","2024-07-16","0.1300","2024","7"
"1862","00736.TW","2025-01-17","0.2700","2025","1"
"1863","00736.TW","2025-07-16","0.2000","2025","7"
"1864","00739.TW","2020-10-28","0.5000","2020","10"
"1865","00739.TW","2022-10-19","0.1900","2022","10"
"1866","00739.TW","2024-10-17","0.5000","2024","10"
"1904","00741B.TWO","2019-01-24","1.2110","2019","1"
"1905","00741B.TWO","2019-05-02","0.3320","2019","5"
"1906","00741B.TWO","2019-07-18","0.6070","2019","7"
"1907","00741B.TWO","2019-10-22","0.3570","2019","10"
"1908","00741B.TWO","2020-01-30","0.4610","2020","1"
"1909","00741B.TWO","2020-04-22","0.5200","2020","4"
"1910","00741B.TWO","2020-07-21","0.4380","2020","7"
"1911","00741B.TWO","2020-10-21","0.4640","2020","10"
"1912","00741B.TWO","2021-01-19","0.4790","2021","1"
"1913","00741B.TWO","2021-04-20","0.4470","2021","4"
"1914","00741B.TWO","2021-07-16","0.4170","2021","7"
"1915","00741B.TWO","2021-10-19","0.4090","2021","10"
"1916","00741B.TWO","2022-01-18","0.4460","2022","1"
"1917","00741B.TWO","2022-04-20","0.4540","2022","4"
"1918","00741B.TWO","2022-07-18","0.6710","2022","7"
"1919","00741B.TWO","2022-10-19","0.8210","2022","10"
"1920","00741B.TWO","2023-01-31","0.5960","2023","1"
"1921","00741B.TWO","2023-04-21","0.5430","2023","4"
"1922","00741B.TWO","2023-07-18","0.4770","2023","7"
"1923","00741B.TWO","2023-10-19","0.5180","2023","10"
"1924","00741B.TWO","2024-01-17","0.4830","2024","1"
"1925","00741B.TWO","2024-04-18","0.4590","2024","4"
"1926","00741B.TWO","2024-07-16","0.4760","2024","7"
"1927","00741B.TWO","2024-08-16","0.2770","2024","8"
"1928","00741B.TWO","2024-09-18","0.2770","2024","9"
"1929","00741B.TWO","2024-10-17","0.2770","2024","10"
"1930","00741B.TWO","2024-11-18","0.2770","2024","11"
"1931","00741B.TWO","2024-12-17","0.2010","2024","12"
"1932","00741B.TWO","2025-01-17","0.2170","2025","1"
"1933","00741B.TWO","2025-02-19","0.2490","2025","2"
"1934","00741B.TWO","2025-03-18","0.2030","2025","3"
"1935","00741B.TWO","2025-04-23","0.2450","2025","4"
"1936","00741B.TWO","2025-05-19","0.2150","2025","5"
"1937","00741B.TWO","2025-06-17","0.1840","2025","6"
"1938","00741B.TWO","2025-07-16","0.1840","2025","7"
"1939","00741B.TWO","2025-08-18","0.2030","2025","8"
"1993","00750B.TWO","2019-01-22","0.1900","2019","1"
"1994","00750B.TWO","2019-04-23","0.4400","2019","4"
"1995","00750B.TWO","2019-07-17","0.3180","2019","7"
"1996","00750B.TWO","2019-10-21","0.4900","2019","10"
"1997","00750B.TWO","2020-01-31","0.4300","2020","1"
"1998","00750B.TWO","2020-04-21","0.4380","2020","4"
"1999","00750B.TWO","2020-07-17","0.4200","2020","7"
"2000","00750B.TWO","2020-10-21","0.3200","2020","10"
"2001","00750B.TWO","2021-01-19","0.3250","2021","1"
"2002","00750B.TWO","2021-04-20","0.3410","2021","4"
"2003","00750B.TWO","2021-07-16","0.3500","2021","7"
"2004","00750B.TWO","2021-10-19","0.3300","2021","10"
"2005","00750B.TWO","2022-01-18","0.3200","2022","1"
"2006","00750B.TWO","2022-04-20","0.4000","2022","4"
"2007","00750B.TWO","2022-07-18","0.4500","2022","7"
"2008","00750B.TWO","2022-10-19","0.4400","2022","10"
"2009","00750B.TWO","2023-01-30","0.4220","2023","1"
"2010","00750B.TWO","2023-04-21","0.3700","2023","4"
"2011","00750B.TWO","2023-07-18","0.3900","2023","7"
"2012","00750B.TWO","2023-10-19","0.3950","2023","10"
"2013","00750B.TWO","2024-01-17","0.4000","2024","1"
"2014","00750B.TWO","2024-04-18","0.4350","2024","4"
"2015","00750B.TWO","2024-07-16","0.3800","2024","7"
"2016","00750B.TWO","2024-10-21","0.3700","2024","10"
"2017","00750B.TWO","2025-01-17","0.3950","2025","1"
"2018","00750B.TWO","2025-04-21","0.4350","2025","4"
"2019","00750B.TWO","2025-07-16","0.4000","2025","7"
"2071","00755B.TWO","2019-02-26","0.1710","2019","2"
"2072","00755B.TWO","2019-05-16","0.3840","2019","5"
"2073","00755B.TWO","2019-08-15","0.3560","2019","8"
"2074","00755B.TWO","2019-11-18","0.3660","2019","11"
"2075","00755B.TWO","2020-02-18","0.3820","2020","2"
"2076","00755B.TWO","2020-05-19","0.3150","2020","5"
"2077","00755B.TWO","2020-08-18","0.3770","2020","8"
"2078","00755B.TWO","2020-11-17","0.3340","2020","11"
"2079","00755B.TWO","2021-02-25","0.3160","2021","2"
"2080","00755B.TWO","2021-05-18","0.3490","2021","5"
"2081","00755B.TWO","2021-08-17","0.3500","2021","8"
"2082","00755B.TWO","2021-11-16","0.3280","2021","11"
"2083","00755B.TWO","2022-02-22","0.3320","2022","2"
"2084","00755B.TWO","2022-05-18","0.3560","2022","5"
"2085","00755B.TWO","2022-11-16","0.4400","2022","11"
"2086","00755B.TWO","2023-02-16","0.4100","2023","2"
"2087","00755B.TWO","2023-05-17","0.4140","2023","5"
"2088","00755B.TWO","2023-08-16","0.4360","2023","8"
"2089","00755B.TWO","2023-11-16","0.4480","2023","11"
"2090","00755B.TWO","2024-02-27","0.4340","2024","2"
"2091","00755B.TWO","2024-05-17","0.4520","2024","5"
"2092","00755B.TWO","2024-08-21","0.4680","2024","8"
"2093","00755B.TWO","2024-11-21","0.4600","2024","11"
"2094","00755B.TWO","2025-02-18","0.4720","2025","2"
"2095","00755B.TWO","2025-05-19","0.4560","2025","5"
"2096","00755B.TWO","2025-08-18","0.4350","2025","8"
"2123","00758B.TWO","2019-03-07","0.1000","2019","3"
"2124","00758B.TWO","2019-05-23","1.6300","2019","5"
"2125","00758B.TWO","2019-08-22","0.6450","2019","8"
"2126","00758B.TWO","2019-11-26","0.9940","2019","11"
"2127","00758B.TWO","2020-02-26","0.6590","2020","2"
"2128","00758B.TWO","2020-05-20","0.6400","2020","5"
"2129","00758B.TWO","2020-08-19","0.5850","2020","8"
"2130","00758B.TWO","2020-11-18","0.5300","2020","11"
"2131","00758B.TWO","2021-03-02","0.5300","2021","3"
"2132","00758B.TWO","2021-05-19","0.5200","2021","5"
"2133","00758B.TWO","2021-08-18","0.5100","2021","8"
"2134","00758B.TWO","2021-11-17","0.5100","2021","11"
"2135","00758B.TWO","2022-02-23","0.4900","2022","2"
"2136","00758B.TWO","2022-08-17","0.5500","2022","8"
"2137","00758B.TWO","2022-11-17","0.5900","2022","11"
"2138","00758B.TWO","2023-02-23","0.5700","2023","2"
"2139","00758B.TWO","2023-05-18","0.5600","2023","5"
"2140","00758B.TWO","2023-08-17","0.5800","2023","8"
"2141","00758B.TWO","2023-11-21","0.5900","2023","11"
"2142","00758B.TWO","2024-02-29","0.5900","2024","2"
"2143","00758B.TWO","2024-05-22","0.5900","2024","5"
"2144","00758B.TWO","2024-08-20","0.6000","2024","8"
"2145","00758B.TWO","2024-11-19","0.6000","2024","11"
"2146","00758B.TWO","2025-02-19","0.6200","2025","2"
"2147","00758B.TWO","2025-05-21","0.6100","2025","5"
"2148","00758B.TWO","2025-08-19","0.5700","2025","8"
"2149","00759B.TWO","2019-03-07","0.1400","2019","3"
"2150","00759B.TWO","2019-05-23","1.8970","2019","5"
"2151","00759B.TWO","2019-08-22","0.5680","2019","8"
"2152","00759B.TWO","2019-11-26","0.4020","2019","11"
"2153","00759B.TWO","2020-02-26","0.5990","2020","2"
"2154","00759B.TWO","2020-05-20","0.5900","2020","5"
"2155","00759B.TWO","2020-08-19","0.5750","2020","8"
"2156","00759B.TWO","2020-11-18","0.5600","2020","11"
"2157","00759B.TWO","2021-03-02","0.5300","2021","3"
"2158","00759B.TWO","2021-05-19","0.5400","2021","5"
"2159","00759B.TWO","2021-08-18","0.5300","2021","8"
"2160","00759B.TWO","2021-11-17","0.5300","2021","11"
"2161","00759B.TWO","2022-02-23","0.5100","2022","2"
"2162","00759B.TWO","2022-08-17","0.5500","2022","8"
"2163","00759B.TWO","2022-11-17","0.6100","2022","11"
"2164","00759B.TWO","2023-02-23","0.5700","2023","2"
"2165","00759B.TWO","2023-05-18","0.5600","2023","5"
"2166","00759B.TWO","2023-08-17","0.5900","2023","8"
"2167","00759B.TWO","2023-11-21","0.6000","2023","11"
"2168","00759B.TWO","2024-02-29","0.6000","2024","2"
"2169","00759B.TWO","2024-05-22","0.6100","2024","5"
"2170","00759B.TWO","2024-08-20","0.6400","2024","8"
"2171","00759B.TWO","2024-11-19","0.6200","2024","11"
"2172","00759B.TWO","2025-02-19","0.6600","2025","2"
"2173","00759B.TWO","2025-05-21","0.6200","2025","5"
"2174","00759B.TWO","2025-08-19","0.6000","2025","8"
"2228","00764B.TWO","2019-06-18","0.5650","2019","6"
"2229","00764B.TWO","2019-09-18","0.2460","2019","9"
"2230","00764B.TWO","2019-12-16","0.2330","2019","12"
"2231","00764B.TWO","2020-03-17","0.2740","2020","3"
"2232","00764B.TWO","2020-06-16","0.2560","2020","6"
"2233","00764B.TWO","2020-09-16","0.2430","2020","9"
"2234","00764B.TWO","2020-12-16","0.2200","2020","12"
"2235","00764B.TWO","2021-03-17","0.2260","2021","3"
"2236","00764B.TWO","2021-06-17","0.2110","2021","6"
"2237","00764B.TWO","2021-09-16","0.2210","2021","9"
"2238","00764B.TWO","2021-12-16","0.2130","2021","12"
"2239","00764B.TWO","2022-03-16","0.2080","2022","3"
"2240","00764B.TWO","2022-06-17","0.2270","2022","6"
"2241","00764B.TWO","2022-09-19","0.2370","2022","9"
"2242","00764B.TWO","2022-12-16","0.2550","2022","12"
"2243","00764B.TWO","2023-03-16","0.2510","2023","3"
"2244","00764B.TWO","2023-06-16","0.2900","2023","6"
"2245","00764B.TWO","2023-09-18","0.2610","2023","9"
"2246","00764B.TWO","2023-12-18","0.2510","2023","12"
"2247","00764B.TWO","2024-03-18","0.2090","2024","3"
"2248","00764B.TWO","2024-06-24","0.2660","2024","6"
"2249","00764B.TWO","2024-09-23","0.3620","2024","9"
"2250","00764B.TWO","2024-12-20","0.3620","2024","12"
"2251","00764B.TWO","2025-03-18","0.3620","2025","3"
"2252","00764B.TWO","2025-06-17","0.3090","2025","6"
"2253","00768B.TWO","2025-08-19","1.2400","2025","8"
"2254","00770.TW","2020-01-30","0.7600","2020","1"
"2255","00770.TW","2021-01-19","0.3800","2021","1"
"2256","00770.TW","2022-01-18","1.9500","2022","1"
"2257","00770.TW","2023-01-30","2.8000","2023","1"
"2258","00770.TW","2024-01-17","4.0000","2024","1"
"2259","00770.TW","2025-01-17","4.0000","2025","1"
"2260","00771.TW","2019-11-22","0.2500","2019","11"
"2261","00771.TW","2020-02-21","0.1800","2020","2"
"2262","00771.TW","2020-05-22","0.2100","2020","5"
"2263","00771.TW","2020-08-21","0.1700","2020","8"
"2264","00771.TW","2020-11-20","0.1800","2020","11"
"2265","00771.TW","2021-03-03","0.1700","2021","3"
"2266","00771.TW","2021-05-21","0.1800","2021","5"
"2267","00771.TW","2021-08-20","0.1800","2021","8"
"2268","00771.TW","2021-11-19","0.1900","2021","11"
"2269","00771.TW","2022-02-25","0.1800","2022","2"
"2270","00771.TW","2022-05-18","0.1800","2022","5"
"2271","00771.TW","2022-11-16","0.1900","2022","11"
"2272","00771.TW","2023-02-16","0.1800","2023","2"
"2273","00771.TW","2023-05-17","0.1800","2023","5"
"2274","00771.TW","2023-08-16","0.1900","2023","8"
"2275","00771.TW","2023-11-16","0.1800","2023","11"
"2276","00771.TW","2024-02-27","0.2000","2024","2"
"2277","00771.TW","2024-05-17","0.2100","2024","5"
"2278","00771.TW","2024-08-16","0.2200","2024","8"
"2279","00771.TW","2024-11-18","0.2200","2024","11"
"2280","00771.TW","2025-02-21","0.2200","2025","2"
"2281","00771.TW","2025-05-22","0.2200","2025","5"
"2282","00771.TW","2025-08-21","0.2100","2025","8"
"2450","00778B.TWO","2019-06-20","0.2990","2019","6"
"2451","00778B.TWO","2019-09-19","0.4650","2019","9"
"2452","00778B.TWO","2019-12-18","0.3300","2019","12"
"2453","00778B.TWO","2020-03-18","0.4300","2020","3"
"2454","00778B.TWO","2020-06-17","0.4800","2020","6"
"2455","00778B.TWO","2020-09-17","0.3000","2020","9"
"2456","00778B.TWO","2020-12-16","0.3800","2020","12"
"2457","00778B.TWO","2021-03-17","0.3820","2021","3"
"2458","00778B.TWO","2021-06-17","0.3000","2021","6"
"2459","00778B.TWO","2021-09-16","0.3290","2021","9"
"2460","00778B.TWO","2021-12-16","0.3440","2021","12"
"2461","00778B.TWO","2022-03-16","0.3780","2022","3"
"2462","00778B.TWO","2022-06-17","0.3750","2022","6"
"2463","00778B.TWO","2022-09-19","0.3950","2022","9"
"2464","00778B.TWO","2022-12-16","0.4100","2022","12"
"2465","00778B.TWO","2023-03-16","0.3450","2023","3"
"2466","00778B.TWO","2023-06-16","0.4000","2023","6"
"2467","00778B.TWO","2023-09-18","0.4500","2023","9"
"2468","00778B.TWO","2023-12-18","0.4250","2023","12"
"2469","00778B.TWO","2024-03-18","0.4050","2024","3"
"2470","00778B.TWO","2024-06-20","0.4150","2024","6"
"2471","00778B.TWO","2024-09-19","0.4600","2024","9"
"2472","00778B.TWO","2024-12-17","0.4350","2024","12"
"2473","00778B.TWO","2025-01-17","0.1450","2025","1"
"2474","00778B.TWO","2025-02-18","0.1450","2025","2"
"2475","00778B.TWO","2025-03-18","0.1480","2025","3"
"2476","00778B.TWO","2025-04-21","0.1520","2025","4"
"2477","00778B.TWO","2025-05-19","0.1500","2025","5"
"2478","00778B.TWO","2025-06-17","0.1450","2025","6"
"2479","00778B.TWO","2025-07-16","0.1450","2025","7"
"2480","00778B.TWO","2025-08-18","0.1400","2025","8"
"2481","00779B.TWO","2019-06-20","0.4200","2019","6"
"2482","00779B.TWO","2019-09-19","0.1050","2019","9"
"2483","00779B.TWO","2019-12-18","0.2100","2019","12"
"2484","00779B.TWO","2020-03-18","0.2550","2020","3"
"2485","00779B.TWO","2020-06-17","0.2650","2020","6"
"2486","00779B.TWO","2020-09-17","0.2000","2020","9"
"2487","00779B.TWO","2020-12-16","0.2300","2020","12"
"2488","00779B.TWO","2021-03-17","0.2400","2021","3"
"2489","00779B.TWO","2021-06-17","0.2400","2021","6"
"2490","00779B.TWO","2021-09-16","0.2500","2021","9"
"2491","00779B.TWO","2021-12-16","0.2200","2021","12"
